Year,Round,Pick,Player,Team,Week,Wins,Games_Played,Week_Type
2021,2,14,Dan,Cowboys,12,7,11,RegSsn
2021,2,14,Dan,Cowboys,13,8,12,RegSsn
2021,2,14,Dan,Cowboys,14,9,13,RegSsn
2021,2,14,Dan,Cowboys,15,10,14,RegSsn
2021,2,14,Dan,Cowboys,16,11,15,RegSsn
2021,2,14,Dan,Cowboys,17,11,16,RegSsn
2021,2,14,Dan,Cowboys,18,12,17,RegSsn
2021,2,14,Dan,Cowboys,Wild Card,12,18,Playoffs
2021,3,15,Dan,Saints,1,1,1,RegSsn
2021,3,15,Dan,Saints,2,1,2,RegSsn
2021,3,15,Dan,Saints,3,2,3,RegSsn
2021,3,15,Dan,Saints,4,2,4,RegSsn
2021,3,15,Dan,Saints,5,3,5,RegSsn
2021,3,15,Dan,Saints,6,3,5,Bye Week
2021,3,15,Dan,Saints,7,4,6,RegSsn
2021,3,15,Dan,Saints,8,5,7,RegSsn
2021,3,15,Dan,Saints,9,5,8,RegSsn
2021,3,15,Dan,Saints,10,5,9,RegSsn
2021,3,15,Dan,Saints,11,5,10,RegSsn
2021,3,15,Dan,Saints,12,5,11,RegSsn
2021,3,15,Dan,Saints,13,5,12,RegSsn
2021,3,15,Dan,Saints,14,6,13,RegSsn
2021,3,15,Dan,Saints,15,7,14,RegSsn
2021,3,15,Dan,Saints,16,7,15,RegSsn
2021,3,15,Dan,Saints,17,8,16,RegSsn
2021,3,15,Dan,Saints,18,9,17,RegSsn
2021,3,16,Brandon,Falcons,1,0,1,RegSsn
2021,3,16,Brandon,Falcons,2,0,2,RegSsn
2021,3,16,Brandon,Falcons,3,1,3,RegSsn
2021,3,16,Brandon,Falcons,4,1,4,RegSsn
2021,3,16,Brandon,Falcons,5,2,5,RegSsn
2021,3,16,Brandon,Falcons,6,2,5,Bye Week
2021,3,16,Brandon,Falcons,7,3,6,RegSsn
2021,3,16,Brandon,Falcons,8,3,7,RegSsn
2021,3,16,Brandon,Falcons,9,4,8,RegSsn
2021,3,16,Brandon,Falcons,10,4,9,RegSsn
2021,3,16,Brandon,Falcons,11,4,10,RegSsn
2021,3,16,Brandon,Falcons,12,5,11,RegSsn
2021,3,16,Brandon,Falcons,13,5,12,RegSsn
2021,3,16,Brandon,Falcons,14,6,13,RegSsn
2021,3,16,Brandon,Falcons,15,6,14,RegSsn
2021,3,16,Brandon,Falcons,16,7,15,RegSsn
2021,3,16,Brandon,Falcons,17,7,16,RegSsn
2021,3,16,Brandon,Falcons,18,7,17,RegSsn
2021,3,17,JP,Dolphins,1,1,1,RegSsn
2021,3,17,JP,Dolphins,2,1,2,RegSsn
2021,3,17,JP,Dolphins,3,1,3,RegSsn
2021,3,17,JP,Dolphins,4,1,4,RegSsn
2021,3,17,JP,Dolphins,5,1,5,RegSsn
2021,3,17,JP,Dolphins,6,1,6,RegSsn
2021,3,17,JP,Dolphins,7,1,7,RegSsn
2021,3,17,JP,Dolphins,8,1,8,RegSsn
2021,3,17,JP,Dolphins,9,2,9,RegSsn
2021,3,17,JP,Dolphins,10,3,10,RegSsn
2021,3,17,JP,Dolphins,11,4,11,RegSsn
2021,3,17,JP,Dolphins,12,5,12,RegSsn
2021,3,17,JP,Dolphins,13,6,13,RegSsn
2021,3,17,JP,Dolphins,14,6,13,Bye Week
2021,3,17,JP,Dolphins,15,7,14,RegSsn
2021,3,17,JP,Dolphins,16,8,15,RegSsn
2021,3,17,JP,Dolphins,17,8,16,RegSsn
2021,3,17,JP,Dolphins,18,9,17,RegSsn
2021,3,18,Jordan,Vikings,1,0,1,RegSsn
2021,3,18,Jordan,Vikings,2,0,2,RegSsn
2021,3,18,Jordan,Vikings,3,1,3,RegSsn
2021,3,18,Jordan,Vikings,4,1,4,RegSsn
2021,3,18,Jordan,Vikings,5,2,5,RegSsn
2021,3,18,Jordan,Vikings,6,3,6,RegSsn
2021,3,18,Jordan,Vikings,7,3,6,Bye Week
2021,3,18,Jordan,Vikings,8,3,7,RegSsn
2021,3,18,Jordan,Vikings,9,3,8,RegSsn
2021,3,18,Jordan,Vikings,10,4,9,RegSsn
2021,3,18,Jordan,Vikings,11,5,10,RegSsn
2021,3,18,Jordan,Vikings,12,5,11,RegSsn
2021,3,18,Jordan,Vikings,13,5,12,RegSsn
2021,3,18,Jordan,Vikings,14,6,13,RegSsn
2021,3,18,Jordan,Vikings,15,7,14,RegSsn
2021,3,18,Jordan,Vikings,16,7,15,RegSsn
2021,3,18,Jordan,Vikings,17,7,16,RegSsn
2021,3,18,Jordan,Vikings,18,8,17,RegSsn
2021,3,20,Jackson,Broncos,1,1,1,RegSsn
2021,3,20,Jackson,Broncos,2,2,2,RegSsn
2021,3,20,Jackson,Broncos,3,3,3,RegSsn
2021,3,20,Jackson,Broncos,4,3,4,RegSsn
2021,3,20,Jackson,Broncos,5,3,5,RegSsn
2021,3,20,Jackson,Broncos,6,3,6,RegSsn
2021,3,20,Jackson,Broncos,7,3,7,RegSsn
2021,3,20,Jackson,Broncos,8,4,8,RegSsn
2021,3,20,Jackson,Broncos,9,5,9,RegSsn
2021,3,20,Jackson,Broncos,10,5,10,RegSsn
2021,3,20,Jackson,Broncos,11,5,10,Bye Week
2021,3,20,Jackson,Broncos,12,6,11,RegSsn
2021,3,20,Jackson,Broncos,13,6,12,RegSsn
2021,3,20,Jackson,Broncos,14,7,13,RegSsn
2021,3,20,Jackson,Broncos,15,7,14,RegSsn
2021,3,20,Jackson,Broncos,16,7,15,RegSsn
2021,3,20,Jackson,Broncos,17,7,16,RegSsn
2021,3,20,Jackson,Broncos,18,7,17,RegSsn
2021,3,21,Alex,Steelers,1,1,1,RegSsn
2021,3,21,Alex,Steelers,2,1,2,RegSsn
2021,3,21,Alex,Steelers,3,1,3,RegSsn
2021,3,21,Alex,Steelers,4,1,4,RegSsn
2021,3,21,Alex,Steelers,5,2,5,RegSsn
2021,3,21,Alex,Steelers,6,3,6,RegSsn
2021,3,21,Alex,Steelers,7,3,6,Bye Week
2021,3,21,Alex,Steelers,8,4,7,RegSsn
2021,3,21,Alex,Steelers,9,5,8,RegSsn
2021,3,21,Alex,Steelers,10,5,9,RegSsn
2021,3,21,Alex,Steelers,11,5,10,RegSsn
2021,3,21,Alex,Steelers,12,5,11,RegSsn
2021,3,21,Alex,Steelers,13,6,12,RegSsn
2021,3,21,Alex,Steelers,14,6,13,RegSsn
2021,3,21,Alex,Steelers,15,7,14,RegSsn
2021,3,21,Alex,Steelers,16,7,15,RegSsn
2021,3,21,Alex,Steelers,17,8,16,RegSsn
2021,3,21,Alex,Steelers,18,9,17,RegSsn
2021,3,21,Alex,Steelers,Wild Card,9,18,Playoffs
2021,4,22,Alex,Cardinals,1,1,1,RegSsn
2021,4,22,Alex,Cardinals,2,2,2,RegSsn
2021,4,22,Alex,Cardinals,3,3,3,RegSsn
2021,4,22,Alex,Cardinals,4,4,4,RegSsn
2021,4,22,Alex,Cardinals,5,5,5,RegSsn
2021,4,22,Alex,Cardinals,6,6,6,RegSsn
2021,4,22,Alex,Cardinals,7,7,7,RegSsn
2021,4,22,Alex,Cardinals,8,7,8,RegSsn
2021,4,22,Alex,Cardinals,9,8,9,RegSsn
2021,4,22,Alex,Cardinals,10,8,10,RegSsn
2021,4,22,Alex,Cardinals,11,9,11,RegSsn
2021,4,22,Alex,Cardinals,12,9,11,Bye Week
2021,4,22,Alex,Cardinals,13,10,12,RegSsn
2021,4,22,Alex,Cardinals,14,10,13,RegSsn
2021,4,22,Alex,Cardinals,15,10,14,RegSsn
2021,4,22,Alex,Cardinals,16,10,15,RegSsn
2021,4,22,Alex,Cardinals,17,11,16,RegSsn
2021,4,22,Alex,Cardinals,18,11,17,RegSsn
2021,4,22,Alex,Cardinals,Wild Card,11,18,Playoffs
2021,4,23,Jackson,Bears,1,0,1,RegSsn
2021,4,23,Jackson,Bears,2,1,2,RegSsn
2021,4,23,Jackson,Bears,3,1,3,RegSsn
2021,4,23,Jackson,Bears,4,2,4,RegSsn
2021,4,23,Jackson,Bears,5,3,5,RegSsn
2021,4,23,Jackson,Bears,6,3,6,RegSsn
2021,4,23,Jackson,Bears,7,3,7,RegSsn
2021,4,23,Jackson,Bears,8,3,8,RegSsn
2021,4,23,Jackson,Bears,10,3,9,Bye Week
2021,4,23,Jackson,Bears,9,3,9,RegSsn
2021,4,23,Jackson,Bears,11,3,10,RegSsn
2021,4,23,Jackson,Bears,12,4,11,RegSsn
2021,4,23,Jackson,Bears,13,4,12,RegSsn
2021,4,23,Jackson,Bears,14,4,13,RegSsn
2021,4,23,Jackson,Bears,15,4,14,RegSsn
2021,4,23,Jackson,Bears,16,5,15,RegSsn
2021,4,23,Jackson,Bears,17,6,16,RegSsn
2021,4,23,Jackson,Bears,18,6,17,RegSsn
2021,4,24,Mike,Giants,1,0,1,RegSsn
2021,4,24,Mike,Giants,2,0,2,RegSsn
2021,4,24,Mike,Giants,3,0,3,RegSsn
2021,4,24,Mike,Giants,4,1,4,RegSsn
2021,4,24,Mike,Giants,5,1,5,RegSsn
2021,4,24,Mike,Giants,6,1,6,RegSsn
2021,4,24,Mike,Giants,7,2,7,RegSsn
2021,4,24,Mike,Giants,8,2,8,RegSsn
2021,4,24,Mike,Giants,10,3,9,Bye Week
2021,4,24,Mike,Giants,9,3,9,RegSsn
2021,4,24,Mike,Giants,11,3,10,RegSsn
2021,4,24,Mike,Giants,12,4,11,RegSsn
2021,4,24,Mike,Giants,13,4,12,RegSsn
2021,4,24,Mike,Giants,14,4,13,RegSsn
2021,4,24,Mike,Giants,15,4,14,RegSsn
2021,4,24,Mike,Giants,16,4,15,RegSsn
2021,4,24,Mike,Giants,17,4,16,RegSsn
2021,4,24,Mike,Giants,18,4,17,RegSsn
2021,4,25,Jordan,Panthers,1,1,1,RegSsn
2021,4,25,Jordan,Panthers,2,2,2,RegSsn
2021,4,25,Jordan,Panthers,3,3,3,RegSsn
2021,4,25,Jordan,Panthers,4,3,4,RegSsn
2021,4,25,Jordan,Panthers,5,3,5,RegSsn
2021,4,25,Jordan,Panthers,6,3,6,RegSsn
2021,4,25,Jordan,Panthers,7,3,7,RegSsn
2021,4,25,Jordan,Panthers,8,4,8,RegSsn
2021,4,25,Jordan,Panthers,9,4,9,RegSsn
2021,4,25,Jordan,Panthers,10,5,10,RegSsn
2021,4,25,Jordan,Panthers,11,5,11,RegSsn
2021,4,25,Jordan,Panthers,12,5,12,RegSsn
2021,4,25,Jordan,Panthers,13,5,12,Bye Week
2021,4,25,Jordan,Panthers,14,5,13,RegSsn
2021,4,25,Jordan,Panthers,15,5,14,RegSsn
2021,4,25,Jordan,Panthers,16,5,15,RegSsn
2021,4,25,Jordan,Panthers,17,5,16,RegSsn
2021,4,25,Jordan,Panthers,18,5,17,RegSsn
2021,4,26,JP,Jets,1,0,1,RegSsn
2021,4,26,JP,Jets,2,0,2,RegSsn
2021,4,26,JP,Jets,3,0,3,RegSsn
2021,4,26,JP,Jets,4,1,4,RegSsn
2021,4,26,JP,Jets,5,1,5,RegSsn
2021,4,26,JP,Jets,6,1,5,Bye Week
2021,4,26,JP,Jets,7,1,6,RegSsn
2021,4,26,JP,Jets,8,2,7,RegSsn
2021,4,26,JP,Jets,9,2,8,RegSsn
2021,4,26,JP,Jets,10,2,9,RegSsn
2021,4,26,JP,Jets,11,2,10,RegSsn
2021,4,26,JP,Jets,12,3,11,RegSsn
2021,4,26,JP,Jets,13,3,12,RegSsn
2021,4,26,JP,Jets,14,3,13,RegSsn
2021,4,26,JP,Jets,15,3,14,RegSsn
2021,4,26,JP,Jets,16,4,15,RegSsn
2021,4,26,JP,Jets,17,4,16,RegSsn
2021,4,26,JP,Jets,18,4,17,RegSsn
2021,4,27,Brandon,Eagles,1,1,1,RegSsn
2021,4,27,Brandon,Eagles,2,1,2,RegSsn
2021,4,27,Brandon,Eagles,3,1,3,RegSsn
2021,4,27,Brandon,Eagles,4,1,4,RegSsn
2021,4,27,Brandon,Eagles,5,2,5,RegSsn
2021,4,27,Brandon,Eagles,6,2,6,RegSsn
2021,4,27,Brandon,Eagles,7,2,7,RegSsn
2021,4,27,Brandon,Eagles,8,3,8,RegSsn
2021,4,27,Brandon,Eagles,9,3,9,RegSsn
2021,4,27,Brandon,Eagles,10,4,10,RegSsn
2021,4,27,Brandon,Eagles,11,5,11,RegSsn
2021,4,27,Brandon,Eagles,12,5,12,RegSsn
2021,4,27,Brandon,Eagles,13,6,13,RegSsn
2021,4,27,Brandon,Eagles,14,6,13,Bye Week
2021,4,27,Brandon,Eagles,15,7,14,RegSsn
2021,4,27,Brandon,Eagles,16,8,15,RegSsn
2021,4,27,Brandon,Eagles,17,9,16,RegSsn
2021,4,27,Brandon,Eagles,18,9,17,RegSsn
2021,4,27,Brandon,Eagles,Wild Card,9,18,Playoffs
2021,4,28,Dan,Raiders,1,1,1,RegSsn
2021,4,28,Dan,Raiders,2,2,2,RegSsn
2021,4,28,Dan,Raiders,3,3,3,RegSsn
2021,4,28,Dan,Raiders,4,3,4,RegSsn
2021,4,28,Dan,Raiders,5,3,5,RegSsn
2021,4,28,Dan,Raiders,6,4,6,RegSsn
2021,4,28,Dan,Raiders,7,5,7,RegSsn
2021,4,28,Dan,Raiders,8,5,7,Bye Week
2021,4,28,Dan,Raiders,9,5,8,RegSsn
2021,4,28,Dan,Raiders,10,5,9,RegSsn
2021,4,28,Dan,Raiders,11,5,10,RegSsn
2021,4,28,Dan,Raiders,12,6,11,RegSsn
2021,4,28,Dan,Raiders,13,6,12,RegSsn
2021,4,28,Dan,Raiders,14,6,13,RegSsn
2021,4,28,Dan,Raiders,15,7,14,RegSsn
2021,4,28,Dan,Raiders,16,8,15,RegSsn
2021,4,28,Dan,Raiders,17,9,16,RegSsn
2021,4,28,Dan,Raiders,18,10,17,RegSsn
2021,4,28,Dan,Raiders,Wild Card,10,18,Playoffs
2021,99,29,Leftover,Jaguars,1,0,1,RegSsn
2021,99,29,Leftover,Jaguars,2,0,2,RegSsn
2021,99,29,Leftover,Jaguars,3,0,3,RegSsn
2021,99,29,Leftover,Jaguars,4,0,4,RegSsn
2021,99,29,Leftover,Jaguars,5,0,5,RegSsn
2021,99,29,Leftover,Jaguars,6,1,6,RegSsn
2021,99,29,Leftover,Jaguars,7,1,6,Bye Week
2021,99,29,Leftover,Jaguars,8,1,7,RegSsn
2021,99,29,Leftover,Jaguars,9,2,8,RegSsn
2021,99,29,Leftover,Jaguars,10,2,9,RegSsn
2021,99,29,Leftover,Jaguars,11,2,10,RegSsn
2021,99,29,Leftover,Jaguars,12,2,11,RegSsn
2021,99,29,Leftover,Jaguars,13,2,12,RegSsn
2021,99,29,Leftover,Jaguars,14,2,13,RegSsn
2021,99,29,Leftover,Jaguars,15,2,14,RegSsn
2021,99,29,Leftover,Jaguars,16,2,15,RegSsn
2021,99,29,Leftover,Jaguars,17,2,16,RegSsn
2021,99,29,Leftover,Jaguars,18,3,17,RegSsn
2021,99,30,Leftover,Bengals,1,1,1,RegSsn
2021,99,30,Leftover,Bengals,2,1,2,RegSsn
2021,99,30,Leftover,Bengals,3,2,3,RegSsn
2021,99,30,Leftover,Bengals,4,3,4,RegSsn
2021,99,30,Leftover,Bengals,5,3,5,RegSsn
2021,99,30,Leftover,Bengals,6,4,6,RegSsn
2021,99,30,Leftover,Bengals,7,5,7,RegSsn
2021,99,30,Leftover,Bengals,8,5,8,RegSsn
2021,99,30,Leftover,Bengals,10,5,9,Bye Week
2021,99,30,Leftover,Bengals,9,5,9,RegSsn
2021,99,30,Leftover,Bengals,11,6,10,RegSsn
2021,99,30,Leftover,Bengals,12,7,11,RegSsn
2021,99,30,Leftover,Bengals,13,7,12,RegSsn
2021,99,30,Leftover,Bengals,14,7,13,RegSsn
2021,99,30,Leftover,Bengals,15,8,14,RegSsn
2021,99,30,Leftover,Bengals,16,9,15,RegSsn
2021,99,30,Leftover,Bengals,17,10,16,RegSsn
2021,99,30,Leftover,Bengals,18,10,17,RegSsn
2021,99,30,Leftover,Bengals,Wild Card,11,18,Playoffs
2021,99,30,Leftover,Bengals,Division,12,19,Playoffs
2021,99,30,Leftover,Bengals,Conf. Champ.,13,20,Playoffs
2021,99,30,Leftover,Bengals,SuperBowl,13,21,Playoffs
2021,99,31,Leftover,Lions,1,0,1,RegSsn
2021,99,31,Leftover,Lions,2,0,2,RegSsn
2021,99,31,Leftover,Lions,3,0,3,RegSsn
2021,99,31,Leftover,Lions,4,0,4,RegSsn
2021,99,31,Leftover,Lions,5,0,5,RegSsn
2021,99,31,Leftover,Lions,6,0,6,RegSsn
2021,99,31,Leftover,Lions,7,0,7,RegSsn
2021,99,31,Leftover,Lions,8,0,8,RegSsn
2021,99,31,Leftover,Lions,9,0,8,Bye Week
2021,99,31,Leftover,Lions,10,0,9,RegSsn
2021,99,31,Leftover,Lions,11,0,10,RegSsn
2021,99,31,Leftover,Lions,12,0,11,RegSsn
2021,99,31,Leftover,Lions,13,1,12,RegSsn
2021,99,31,Leftover,Lions,14,1,13,RegSsn
2021,99,31,Leftover,Lions,15,2,14,RegSsn
2021,99,31,Leftover,Lions,16,2,15,RegSsn
2021,99,31,Leftover,Lions,17,2,16,RegSsn
2021,99,31,Leftover,Lions,18,3,17,RegSsn
2021,99,32,Leftover,Texans,1,1,1,RegSsn
2021,99,32,Leftover,Texans,2,1,2,RegSsn
2021,99,32,Leftover,Texans,3,1,3,RegSsn
2021,99,32,Leftover,Texans,4,1,4,RegSsn
2021,99,32,Leftover,Texans,5,1,5,RegSsn
2021,99,32,Leftover,Texans,6,1,6,RegSsn
2021,99,32,Leftover,Texans,7,1,7,RegSsn
2021,99,32,Leftover,Texans,8,1,8,RegSsn
2021,99,32,Leftover,Texans,10,1,9,Bye Week
2021,99,32,Leftover,Texans,9,1,9,RegSsn
2021,99,32,Leftover,Texans,11,2,10,RegSsn
2021,99,32,Leftover,Texans,12,2,11,RegSsn
2021,99,32,Leftover,Texans,13,2,12,RegSsn
2021,99,32,Leftover,Texans,14,2,13,RegSsn
2021,99,32,Leftover,Texans,15,3,14,RegSsn
2021,99,32,Leftover,Texans,16,4,15,RegSsn
2021,99,32,Leftover,Texans,17,4,16,RegSsn
2021,99,32,Leftover,Texans,18,4,17,RegSsn
2023,1,1,Victoria,Chiefs,1,0,1,RegSsn
2023,1,1,Victoria,Chiefs,2,1,2,RegSsn
2023,1,1,Victoria,Chiefs,3,2,3,RegSsn
2023,1,1,Victoria,Chiefs,4,3,4,RegSsn
2023,1,1,Victoria,Chiefs,5,4,5,RegSsn
2023,1,1,Victoria,Chiefs,6,5,6,RegSsn
2023,1,1,Victoria,Chiefs,7,6,7,RegSsn
2023,1,1,Victoria,Chiefs,8,6,8,RegSsn
2023,1,1,Victoria,Chiefs,10,7,9,Bye Week
2023,1,1,Victoria,Chiefs,9,7,9,RegSsn
2023,1,1,Victoria,Chiefs,11,7,10,RegSsn
2023,1,1,Victoria,Chiefs,12,8,11,RegSsn
2023,1,1,Victoria,Chiefs,13,8,12,RegSsn
2023,1,1,Victoria,Chiefs,14,8,13,RegSsn
2023,1,1,Victoria,Chiefs,15,9,14,RegSsn
2023,1,1,Victoria,Chiefs,16,9,15,RegSsn
2023,1,1,Victoria,Chiefs,17,10,16,RegSsn
2023,1,1,Victoria,Chiefs,18,11,17,RegSsn
2023,1,1,Victoria,Chiefs,Wild Card,12,18,Playoffs
2023,1,1,Victoria,Chiefs,Division,13,19,Playoffs
2023,1,1,Victoria,Chiefs,Conf. Champ.,14,20,Playoffs
2023,1,1,Victoria,Chiefs,SuperBowl,15,21,Playoffs
2023,1,2,Mike,Patriots,1,0,1,RegSsn
2023,1,2,Mike,Patriots,2,0,2,RegSsn
2023,1,2,Mike,Patriots,3,1,3,RegSsn
2023,1,2,Mike,Patriots,4,1,4,RegSsn
2023,1,2,Mike,Patriots,5,1,5,RegSsn
2023,1,2,Mike,Patriots,6,1,6,RegSsn
2023,1,2,Mike,Patriots,7,2,7,RegSsn
2023,1,2,Mike,Patriots,8,2,8,RegSsn
2023,1,2,Mike,Patriots,9,2,9,RegSsn
2023,1,2,Mike,Patriots,10,2,10,RegSsn
2023,1,2,Mike,Patriots,11,2,10,Bye Week
2023,1,2,Mike,Patriots,12,2,11,RegSsn
2023,1,2,Mike,Patriots,13,2,12,RegSsn
2023,1,2,Mike,Patriots,14,3,13,RegSsn
2023,1,2,Mike,Patriots,15,3,14,RegSsn
2023,1,2,Mike,Patriots,16,4,15,RegSsn
2023,1,2,Mike,Patriots,17,4,16,RegSsn
2023,1,2,Mike,Patriots,18,4,17,RegSsn
2023,1,3,JP,Jaguars,1,1,1,RegSsn
2023,1,3,JP,Jaguars,2,1,2,RegSsn
2023,1,3,JP,Jaguars,3,1,3,RegSsn
2023,1,3,JP,Jaguars,4,2,4,RegSsn
2023,1,3,JP,Jaguars,5,3,5,RegSsn
2023,1,3,JP,Jaguars,6,4,6,RegSsn
2023,1,3,JP,Jaguars,7,5,7,RegSsn
2023,1,3,JP,Jaguars,8,6,8,RegSsn
2023,1,3,JP,Jaguars,9,6,8,Bye Week
2023,1,3,JP,Jaguars,10,6,9,RegSsn
2023,1,3,JP,Jaguars,11,7,10,RegSsn
2023,1,3,JP,Jaguars,12,8,11,RegSsn
2023,1,3,JP,Jaguars,13,8,12,RegSsn
2023,1,3,JP,Jaguars,14,8,13,RegSsn
2023,1,3,JP,Jaguars,15,8,14,RegSsn
2023,1,3,JP,Jaguars,16,8,15,RegSsn
2023,1,3,JP,Jaguars,17,9,16,RegSsn
2023,1,3,JP,Jaguars,18,9,17,RegSsn
2023,1,4,Jordan,Bengals,1,0,1,RegSsn
2023,1,4,Jordan,Bengals,2,0,2,RegSsn
2023,1,4,Jordan,Bengals,3,1,3,RegSsn
2023,1,4,Jordan,Bengals,4,1,4,RegSsn
2023,1,4,Jordan,Bengals,5,2,5,RegSsn
2023,1,4,Jordan,Bengals,6,3,6,RegSsn
2023,1,4,Jordan,Bengals,7,3,6,Bye Week
2023,1,4,Jordan,Bengals,8,4,7,RegSsn
2023,1,4,Jordan,Bengals,9,5,8,RegSsn
2023,1,4,Jordan,Bengals,10,5,9,RegSsn
2023,1,4,Jordan,Bengals,11,5,10,RegSsn
2023,1,4,Jordan,Bengals,12,5,11,RegSsn
2023,1,4,Jordan,Bengals,13,6,12,RegSsn
2023,1,4,Jordan,Bengals,14,7,13,RegSsn
2023,1,4,Jordan,Bengals,15,8,14,RegSsn
2023,1,4,Jordan,Bengals,16,8,15,RegSsn
2023,1,4,Jordan,Bengals,17,8,16,RegSsn
2023,1,4,Jordan,Bengals,18,9,17,RegSsn
2023,1,5,Alex,Eagles,1,1,1,RegSsn
2023,1,5,Alex,Eagles,2,2,2,RegSsn
2023,1,5,Alex,Eagles,3,3,3,RegSsn
2023,1,5,Alex,Eagles,4,4,4,RegSsn
2023,1,5,Alex,Eagles,5,5,5,RegSsn
2023,1,5,Alex,Eagles,6,5,6,RegSsn
2023,1,5,Alex,Eagles,7,6,7,RegSsn
2023,1,5,Alex,Eagles,8,7,8,RegSsn
2023,1,5,Alex,Eagles,10,8,9,Bye Week
2023,1,5,Alex,Eagles,9,8,9,RegSsn
2023,1,5,Alex,Eagles,11,9,10,RegSsn
2023,1,5,Alex,Eagles,12,10,11,RegSsn
2023,1,5,Alex,Eagles,13,10,12,RegSsn
2023,1,5,Alex,Eagles,14,10,13,RegSsn
2023,1,5,Alex,Eagles,15,10,14,RegSsn
2023,1,5,Alex,Eagles,16,11,15,RegSsn
2023,1,5,Alex,Eagles,17,11,16,RegSsn
2023,1,5,Alex,Eagles,18,11,17,RegSsn
2023,1,5,Alex,Eagles,Wild Card,11,18,Playoffs
2023,1,6,Jackson,49ers,1,1,1,RegSsn
2023,1,6,Jackson,49ers,2,2,2,RegSsn
2023,1,6,Jackson,49ers,3,3,3,RegSsn
2023,1,6,Jackson,49ers,4,4,4,RegSsn
2023,1,6,Jackson,49ers,5,5,5,RegSsn
2023,1,6,Jackson,49ers,6,5,6,RegSsn
2023,1,6,Jackson,49ers,7,5,7,RegSsn
2023,1,6,Jackson,49ers,8,5,8,RegSsn
2023,1,6,Jackson,49ers,9,5,8,Bye Week
2023,1,6,Jackson,49ers,10,6,9,RegSsn
2023,1,6,Jackson,49ers,11,7,10,RegSsn
2023,1,6,Jackson,49ers,12,8,11,RegSsn
2023,1,6,Jackson,49ers,13,9,12,RegSsn
2023,1,6,Jackson,49ers,14,10,13,RegSsn
2023,1,6,Jackson,49ers,15,11,14,RegSsn
2023,1,6,Jackson,49ers,16,11,15,RegSsn
2023,1,6,Jackson,49ers,17,12,16,RegSsn
2023,1,6,Jackson,49ers,18,12,17,RegSsn
2023,1,6,Jackson,49ers,Division,13,18,Playoffs
2023,1,6,Jackson,49ers,Conf. Champ.,14,19,Playoffs
2023,1,6,Jackson,49ers,SuperBowl,14,20,Playoffs
2023,1,7,Brandon,Bills,1,0,1,RegSsn
2023,1,7,Brandon,Bills,2,1,2,RegSsn
2023,1,7,Brandon,Bills,3,2,3,RegSsn
2023,1,7,Brandon,Bills,4,3,4,RegSsn
2023,1,7,Brandon,Bills,5,3,5,RegSsn
2023,1,7,Brandon,Bills,6,4,6,RegSsn
2023,1,7,Brandon,Bills,7,4,7,RegSsn
2023,1,7,Brandon,Bills,8,5,8,RegSsn
2023,1,7,Brandon,Bills,9,5,9,RegSsn
2023,1,7,Brandon,Bills,10,5,10,RegSsn
2023,1,7,Brandon,Bills,11,6,11,RegSsn
2023,1,7,Brandon,Bills,12,6,12,RegSsn
2023,1,7,Brandon,Bills,13,6,12,Bye Week
2023,1,7,Brandon,Bills,14,7,13,RegSsn
2023,1,7,Brandon,Bills,15,8,14,RegSsn
2023,1,7,Brandon,Bills,16,9,15,RegSsn
2023,1,7,Brandon,Bills,17,10,16,RegSsn
2023,1,7,Brandon,Bills,18,11,17,RegSsn
2023,1,7,Brandon,Bills,Wild Card,12,18,Playoffs
2023,1,7,Brandon,Bills,Division,12,19,Playoffs
2023,1,8,Dan,Cowboys,1,1,1,RegSsn
2023,1,8,Dan,Cowboys,2,2,2,RegSsn
2023,1,8,Dan,Cowboys,3,2,3,RegSsn
2023,1,8,Dan,Cowboys,4,3,4,RegSsn
2023,1,8,Dan,Cowboys,5,3,5,RegSsn
2023,1,8,Dan,Cowboys,6,4,6,RegSsn
2023,1,8,Dan,Cowboys,7,4,6,Bye Week
2023,1,8,Dan,Cowboys,8,5,7,RegSsn
2023,1,8,Dan,Cowboys,9,5,8,RegSsn
2023,1,8,Dan,Cowboys,10,6,9,RegSsn
2023,1,8,Dan,Cowboys,11,7,10,RegSsn
2023,1,8,Dan,Cowboys,12,8,11,RegSsn
2023,1,8,Dan,Cowboys,13,9,12,RegSsn
2023,1,8,Dan,Cowboys,14,10,13,RegSsn
2023,1,8,Dan,Cowboys,15,10,14,RegSsn
2023,1,8,Dan,Cowboys,16,10,15,RegSsn
2023,1,8,Dan,Cowboys,17,11,16,RegSsn
2023,1,8,Dan,Cowboys,18,12,17,RegSsn
2023,1,8,Dan,Cowboys,Wild Card,12,18,Playoffs
2023,2,9,Dan,Chargers,1,0,1,RegSsn
2023,2,9,Dan,Chargers,2,0,2,RegSsn
2023,2,9,Dan,Chargers,3,1,3,RegSsn
2023,2,9,Dan,Chargers,4,2,4,RegSsn
2023,2,9,Dan,Chargers,5,2,4,Bye Week
2023,2,9,Dan,Chargers,6,2,5,RegSsn
2023,2,9,Dan,Chargers,7,2,6,RegSsn
2023,2,9,Dan,Chargers,8,3,7,RegSsn
2023,2,9,Dan,Chargers,9,4,8,RegSsn
2023,2,9,Dan,Chargers,10,4,9,RegSsn
2023,2,9,Dan,Chargers,11,4,10,RegSsn
2023,2,9,Dan,Chargers,12,4,11,RegSsn
